id,label,split,rating,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
432,0,train,5.0,27,2,0,8,0,0,4.857777777777777,1
433,0,train,5.0,12,1,0,2,2,0,0.2700000000000031,1
434,0,train,5.0,12,1,0,2,2,0,-1.5524999999999984,1
435,1,train,4.0,115,3,7,20,9,0,7.013934782608693,0
436,0,train,5.0,22,2,4,5,2,0,3.7663636363636357,1
437,1,train,3.0,16,0,1,3,4,0,10.708750000000002,0
438,1,train,2.0,117,2,5,25,9,0,7.562564102564103,0
439,0,train,5.0,49,2,2,12,9,0,5.66311224489796,1
440,1,train,5.0,32,1,0,7,2,0,3.773645833333333,1
441,1,train,5.0,13,0,0,0,3,0,4.272307692307692,1
442,0,train,5.0,9,0,0,1,1,0,2.956666666666667,1
443,1,train,4.0,10,1,0,2,1,0,6.177999999999997,0
444,0,train,4.0,42,3,6,10,3,0,3.7371428571428567,0
445,0,train,4.0,26,0,2,5,2,0,-2.9630769230769225,0
446,0,train,5.0,69,3,4,17,3,0,2.682173913043478,1
447,1,train,5.0,34,3,0,7,4,0,7.371078431372553,1
448,0,train,3.0,143,8,6,31,11,1,9.161981351981353,0
449,0,train,1.0,149,4,9,30,6,2,-0.2751997443272636,1
450,1,train,5.0,67,8,2,17,3,0,5.785,1
451,0,train,5.0,36,5,2,7,2,0,0.793333333333333,1
452,0,train,2.0,12,0,0,3,2,0,0.8024999999999984,0
453,0,train,5.0,44,2,2,10,5,0,18.66068181818182,1
454,1,train,1.0,12,1,1,3,1,1,2.232499999999998,1
455,1,train,4.0,127,5,7,21,17,0,7.016397637795276,0
456,1,train,3.0,99,5,3,21,12,0,4.909610389610393,0
457,1,train,1.0,54,2,3,12,5,0,7.561666666666667,1
458,0,train,3.0,28,2,3,6,0,0,2.727857142857143,0
459,0,train,5.0,16,1,2,4,0,0,5.704374999999999,1
460,0,train,5.0,27,1,0,5,5,1,5.573333333333334,1
461,0,train,5.0,193,7,5,32,19,1,8.522688543465744,1
462,0,train,5.0,14,1,1,3,1,0,-2.11785714285714,1
463,0,train,5.0,30,2,1,6,4,0,0.21799999999999997,1
464,0,train,4.0,37,3,2,8,4,1,3.7039639639639645,0
465,1,train,5.0,58,5,3,11,9,0,8.29477011494253,1
466,1,train,4.0,124,4,2,24,13,0,9.566559139784943,0
467,0,train,5.0,19,1,1,4,1,0,5.134736842105266,1
468,0,train,2.0,52,0,3,11,3,0,11.496923076923075,0
469,1,train,5.0,110,3,3,21,9,0,8.846030303030304,1
470,0,train,5.0,35,1,0,9,1,0,7.505714285714287,1
471,1,train,5.0,48,3,1,9,2,0,6.98,1
472,1,train,5.0,52,2,2,9,8,0,4.240384615384617,1
473,1,train,1.0,17,1,2,3,1,1,0.9229411764705873,1
474,0,train,1.0,19,2,1,3,1,0,0.824561403508774,1
475,0,train,5.0,69,5,8,18,9,1,2.466956521739128,1
476,1,train,4.0,41,2,1,6,5,0,5.39211382113821,0
477,1,train,5.0,91,4,4,16,10,0,5.9249816849816845,1
478,0,train,5.0,12,0,0,4,3,0,4.98,1
479,1,train,5.0,8,1,0,2,0,0,4.353750000000002,1
480,0,train,5.0,27,1,0,6,4,0,1.7355555555555533,1
481,1,train,5.0,20,0,0,2,1,0,7.355499999999999,1
482,1,train,5.0,16,0,0,3,2,0,5.704374999999999,1
483,0,train,5.0,35,3,3,10,4,0,16.390285714285717,1
484,1,train,4.0,84,2,3,14,9,1,5.866071428571431,0
485,1,train,4.0,89,4,4,12,14,0,7.950561797752812,0
486,1,train,5.0,118,3,5,20,12,1,9.917655367231639,1
487,1,train,1.0,20,0,0,5,1,0,8.2975,1
488,1,train,5.0,16,0,2,4,2,0,5.41,1
489,1,train,5.0,59,4,2,11,6,0,7.780508474576273,1
490,0,train,5.0,70,6,2,14,5,0,7.5963809523809545,1
491,0,train,4.0,97,4,4,17,9,0,5.444776632302407,0
492,0,train,1.0,25,2,3,7,3,0,-0.10799999999999699,1
493,0,train,5.0,370,18,10,66,24,0,7.575171171171171,1
494,0,train,1.0,133,12,5,24,8,1,4.834302422723475,1
495,0,train,5.0,28,0,0,4,8,0,3.422380952380955,1
496,1,train,5.0,35,1,1,5,2,0,6.3384761904761895,1
497,0,train,4.0,30,0,2,6,3,0,9.898,0
498,1,train,5.0,19,1,0,2,0,0,3.151578947368421,1
499,1,train,5.0,29,2,2,9,2,0,4.984827586206897,1
500,0,train,3.0,56,3,4,11,2,0,4.6080357142857125,0
501,1,train,5.0,19,2,1,3,2,0,7.653684210526315,1
502,0,train,3.0,55,2,7,13,5,0,12.530181818181816,0
503,1,train,5.0,53,2,4,10,11,0,10.508993710691826,1
504,0,train,5.0,27,3,3,7,3,0,-2.878333333333334,1
505,1,train,5.0,60,2,0,9,7,0,8.285500000000003,1
506,0,train,5.0,228,5,6,39,17,0,4.631622807017543,1
507,1,train,5.0,25,1,0,3,2,0,5.9208,1
508,0,train,4.0,38,0,0,2,9,0,3.027631578947368,0
509,1,train,5.0,30,3,2,4,4,0,4.6080000000000005,1
510,1,train,1.0,62,3,1,11,6,0,5.813064516129032,1
511,1,train,4.0,11,1,0,2,1,0,5.47909090909091,0
512,0,train,5.0,317,5,18,62,23,0,6.688955279272591,1
513,1,train,1.0,86,3,2,18,9,0,5.726782945736435,1
514,1,train,5.0,43,2,1,7,5,0,5.562480620155039,1
515,1,train,5.0,34,0,2,6,6,0,5.431666666666668,1
516,1,train,3.0,17,1,2,4,1,0,2.3082352941176474,0
517,1,train,5.0,25,1,0,3,3,0,8.558400000000002,1
518,0,train,5.0,10,1,1,2,1,0,1.468,1
519,0,train,5.0,35,1,0,5,5,0,-0.1665714285714266,1
520,0,train,4.0,232,4,9,46,21,1,8.239678683385577,0
521,0,train,5.0,105,4,0,23,9,0,8.627142857142857,1
522,0,train,5.0,33,1,4,10,2,0,3.3763636363636387,1
523,0,train,5.0,176,7,2,31,23,1,8.51431818181818,1
524,0,train,3.0,70,2,2,14,3,0,6.3618571428571435,0
525,1,train,5.0,97,5,2,15,14,0,9.926288659793812,1
526,0,train,4.0,115,17,3,27,7,0,1.5872367149758446,0
527,0,train,4.0,352,19,4,62,26,2,5.958607954545453,0
528,1,train,5.0,53,0,2,8,11,0,7.589716981132078,1
529,0,train,1.0,125,4,8,30,9,0,9.04336,1
530,1,train,1.0,118,4,3,18,12,1,5.782881355932204,1
531,1,train,5.0,121,8,2,18,15,0,7.804510035419128,1
532,1,train,5.0,15,0,0,3,3,0,4.91,1
533,0,train,4.0,155,2,6,33,13,0,7.917951612903224,0
534,1,train,5.0,45,1,2,9,4,0,4.395666666666667,1
535,1,train,5.0,114,2,4,21,14,0,8.893157894736845,1
536,0,train,2.0,145,8,5,34,9,0,6.992224137931032,0
537,1,train,5.0,93,1,5,15,7,0,7.2364516129032275,1
538,1,train,5.0,14,1,2,3,0,0,1.3821428571428598,1
539,0,train,4.0,105,7,5,20,9,0,7.5505714285714305,0
540,0,train,5.0,109,4,4,19,10,0,5.06608125819135,1
541,1,train,5.0,11,1,0,1,1,0,7.620000000000001,1
542,0,train,4.0,21,0,1,6,0,0,8.807142857142857,0
543,0,train,4.0,143,6,5,34,10,0,4.399269619269624,0
544,0,train,4.0,129,2,6,31,16,4,5.455913621262454,0
545,1,train,5.0,73,4,2,14,10,0,5.484246575342464,1
546,1,train,5.0,50,3,1,10,6,0,10.359133333333332,1
547,0,train,5.0,153,6,3,24,7,0,14.872647058823524,1
548,0,train,3.0,23,1,1,3,1,0,8.705217391304348,0
549,0,train,5.0,26,3,2,6,1,0,7.873846153846152,1
550,1,train,4.0,55,3,1,11,6,0,7.367909090909091,0
551,1,train,2.0,52,3,1,10,10,0,8.341089743589741,0
552,1,train,4.0,9,0,0,1,0,0,7.666666666666668,0
553,0,train,5.0,156,5,4,29,14,0,1.97596153846154,1
554,0,train,5.0,18,3,1,4,2,0,7.98,1
555,0,train,4.0,29,0,1,6,4,0,5.00436781609195,0
556,1,train,5.0,12,0,0,1,3,0,4.195,1
557,1,train,5.0,39,2,0,5,6,0,7.1157692307692315,1
558,0,train,3.0,51,1,1,11,6,0,6.481176470588231,0
559,1,train,5.0,20,1,0,4,2,0,4.058499999999999,1
560,0,train,3.0,48,1,1,11,4,0,5.508125,0
561,1,train,4.0,11,0,1,3,2,0,7.191818181818181,0
562,1,train,1.0,13,2,0,4,1,0,2.098461538461539,1
563,1,train,5.0,72,2,2,12,7,0,5.460416666666667,1
564,1,train,4.0,113,4,3,21,15,0,7.701976401179941,0
565,1,train,5.0,30,1,0,8,3,0,4.450999999999997,1
566,1,train,5.0,121,3,3,24,9,0,8.27184573002755,1
567,1,train,5.0,26,1,1,3,3,0,10.975000000000001,1
568,1,train,3.0,118,4,5,27,9,0,7.395266343825668,0
569,0,train,5.0,19,3,1,3,1,0,2.16,1
570,1,train,4.0,52,3,1,9,7,0,5.689615384615383,0
571,0,train,3.0,212,15,6,41,17,1,9.32698113207547,0
572,1,train,4.0,36,2,2,7,3,0,4.709166666666668,0
573,1,train,5.0,15,1,0,3,1,0,5.224,1
574,1,train,5.0,19,1,0,2,2,0,8.893157894736841,1
575,1,train,5.0,21,1,0,3,2,0,9.928571428571427,1
576,0,train,5.0,17,0,0,4,2,0,7.572352941176472,1
577,0,train,4.0,25,1,2,6,2,0,11.794000000000004,0
578,0,train,5.0,20,1,0,4,4,0,2.391833333333331,1
579,1,train,3.0,123,2,4,29,14,1,6.9998606271777035,0
580,0,train,3.0,61,1,4,11,9,0,2.969508196721314,0
581,0,train,4.0,46,3,4,10,3,0,3.774347826086956,0
582,0,train,5.0,16,0,0,2,2,0,5.964166666666667,1
583,1,train,5.0,31,1,0,10,2,0,9.109892473118283,1
584,0,train,1.0,11,1,1,5,0,0,-4.978181818181817,1
585,1,train,5.0,122,9,3,25,9,0,7.707154566744734,1
586,1,train,5.0,12,1,0,3,1,0,5.765000000000001,1
587,1,train,5.0,32,3,1,6,4,0,8.059375,1
588,1,train,5.0,21,1,2,3,2,0,8.807142857142857,1
589,0,train,3.0,31,2,0,6,7,0,6.98322580645161,0
590,1,train,4.0,132,5,1,28,20,0,6.266590909090908,0
591,1,train,5.0,48,4,0,9,5,1,6.059374999999999,1
592,0,train,5.0,44,1,1,7,4,0,3.7663636363636357,1
593,0,train,5.0,15,0,2,4,2,0,6.7940000000000005,1
594,0,train,5.0,34,2,0,7,4,0,5.708725490196077,1
595,0,train,5.0,38,3,1,7,2,0,4.183157894736841,1
596,0,train,5.0,92,7,5,15,9,0,4.30873188405797,1
597,0,train,5.0,66,5,0,12,9,1,8.338636363636365,1
598,0,train,5.0,29,4,2,6,2,0,-0.5177011494252888,1
599,0,train,4.0,40,2,1,7,3,0,5.136416666666669,0
600,1,train,4.0,18,0,2,3,0,0,0.07833333333333314,0
601,0,train,5.0,50,6,0,12,4,0,6.402733333333337,1
602,0,train,5.0,28,1,3,5,4,0,2.2232142857142883,1
603,1,train,3.0,31,1,2,6,4,0,4.552258064516131,0
604,1,train,5.0,124,6,4,24,15,0,8.99680107526882,1
605,0,train,5.0,24,1,1,6,1,0,2.7837500000000013,1
606,0,train,5.0,119,4,6,25,7,0,6.7015966386554595,1
607,1,train,5.0,58,3,2,13,5,0,8.070689655172412,1
608,1,train,1.0,106,3,8,23,7,0,5.742756813417191,1
609,0,train,2.0,42,2,1,10,2,0,1.1614285714285693,0
610,1,train,5.0,12,0,0,2,2,0,7.727499999999999,1
611,1,train,5.0,31,2,1,5,4,0,6.831290322580646,1
612,0,train,5.0,22,2,0,3,4,1,1.0163636363636357,1
613,0,train,5.0,62,0,4,15,8,0,5.16,1
614,0,train,4.0,36,2,1,6,2,0,6.540833333333335,0
615,1,train,5.0,11,0,1,3,1,0,1.197272727272729,1
616,0,train,5.0,35,0,0,7,5,0,2.7270000000000003,1
617,1,train,4.0,67,3,1,15,5,0,6.711044776119401,0
618,0,train,4.0,24,0,1,3,3,0,8.42875,0
619,1,train,5.0,28,1,1,6,1,0,4.578214285714285,1
620,0,train,1.0,215,7,12,48,13,0,3.5153546511627916,1
621,0,train,4.0,95,8,4,21,6,0,3.2537142857142847,0
622,0,train,3.0,65,1,0,14,8,0,5.504153846153848,0
623,0,train,5.0,27,0,0,4,3,0,-0.5322222222222202,1
624,0,train,4.0,119,6,11,29,9,0,6.099691876750697,0
625,1,train,5.0,12,0,0,3,1,0,8.120000000000001,1
626,0,train,5.0,113,6,3,21,5,1,8.209823008849558,1
627,0,train,5.0,12,1,0,0,1,0,7.8675,1
628,0,train,4.0,82,5,6,21,5,0,10.444837398373984,0
629,0,train,2.0,42,2,2,10,3,1,15.606428571428573,0
630,1,train,5.0,114,3,5,17,11,0,6.172593984962404,1
631,0,train,5.0,31,2,3,7,2,0,5.919677419354841,1
632,0,train,3.0,65,3,1,6,8,0,12.487318681318683,0
633,1,train,5.0,15,2,1,3,2,0,8.678,1
634,1,train,1.0,39,1,2,9,3,0,2.4057692307692307,1
635,0,train,5.0,20,2,1,4,1,0,1.6853333333333325,1
636,1,train,5.0,26,4,0,7,3,0,5.721538461538458,1
637,0,train,1.0,326,6,7,49,29,0,8.0739263803681,1
638,0,train,5.0,20,1,0,1,3,0,6.39533333333333,1
639,0,train,1.0,62,2,5,10,5,0,5.357258064516131,1
640,1,train,3.0,117,5,7,28,9,0,9.092307692307692,0
641,0,train,5.0,21,0,0,3,3,0,2.928571428571427,1
642,1,train,5.0,54,2,0,9,3,0,7.107777777777777,1
643,1,train,5.0,14,1,0,4,4,0,9.456428571428575,1
644,1,train,2.0,69,1,2,13,6,0,7.040434782608692,0
645,0,train,5.0,53,0,2,8,4,0,5.976729559748428,1
646,0,train,4.0,18,0,0,5,3,0,3.323333333333334,0
647,1,train,4.0,122,3,3,21,14,0,8.324859484777512,0
648,0,train,5.0,145,10,3,23,6,0,6.53746551724138,1
649,0,train,4.0,37,2,1,8,5,0,2.6714864864864865,0
650,1,train,3.0,62,3,5,16,5,0,7.743333333333332,0
651,1,train,4.0,66,2,3,15,7,0,4.946363636363635,0
652,0,train,4.0,34,1,2,6,3,0,1.1372549019607874,0
653,0,train,5.0,50,4,1,6,3,0,7.051199999999998,1
654,1,train,5.0,49,5,2,11,7,0,5.961156462585031,1
655,0,train,3.0,35,3,1,8,1,0,-0.8394285714285736,0
656,0,train,3.0,29,3,0,4,2,0,3.685517241379312,0
657,0,train,4.0,47,1,2,13,7,0,3.285,0
658,0,train,5.0,258,9,9,51,26,1,4.334651162790699,1
659,0,train,5.0,49,2,1,9,4,0,8.60265306122449,1
660,1,train,5.0,67,5,3,15,8,0,1.79825870646766,1
661,0,train,1.0,36,1,3,8,2,0,5.241666666666667,1
662,1,train,5.0,51,3,2,9,4,0,6.0023529411764684,1
663,1,train,3.0,126,5,4,23,19,0,6.895952380952384,0
664,1,train,4.0,63,1,0,11,9,0,6.40642857142857,0
665,1,train,1.0,30,0,2,8,1,0,5.852,1
666,0,train,5.0,64,4,1,12,4,0,8.648125,1
667,0,train,4.0,10,1,0,2,1,0,3.8230000000000004,0
668,1,train,5.0,40,3,0,7,2,0,4.547666666666668,1
669,0,train,4.0,137,7,4,38,7,0,5.147390510948906,0
670,0,train,5.0,189,10,14,40,17,0,5.48436507936508,1
671,1,train,5.0,50,3,2,9,7,0,6.674400000000002,1
672,0,train,5.0,17,1,0,1,2,0,3.0452941176470567,1
673,1,train,4.0,32,0,0,7,2,0,4.656770833333333,0
674,0,train,5.0,23,1,1,3,5,0,0.694565217391304,1
675,1,train,5.0,120,6,4,22,12,1,8.940749999999998,1
676,1,train,5.0,40,2,0,4,6,0,5.7251666666666665,1
677,1,train,5.0,19,1,0,2,3,0,7.405789473684212,1
678,1,train,3.0,22,1,0,2,2,0,8.62409090909091,0
679,1,train,4.0,33,2,1,5,5,0,3.7663636363636357,0
680,1,train,5.0,49,1,2,7,8,0,7.28377551020408,1
681,1,train,2.0,59,2,1,13,6,0,6.94042372881356,0
682,0,train,5.0,38,2,2,8,7,0,2.036052631578947,1
683,0,train,2.0,141,8,5,31,9,0,4.286750483558997,0
684,1,train,4.0,127,6,3,21,17,0,7.882073490813653,0
685,1,train,5.0,130,9,2,30,11,0,7.855098901098906,1
686,0,train,5.0,35,1,5,7,2,0,13.295142857142856,1
687,1,train,5.0,15,0,1,4,1,0,4.91,1
688,1,train,5.0,52,1,3,8,7,0,6.685961538461537,1
689,0,train,5.0,99,1,2,17,13,0,2.9438961038961047,1
690,0,train,5.0,29,2,0,4,1,0,1.1064367816091938,1
691,1,train,5.0,99,4,1,19,9,0,5.52809523809524,1
692,0,train,5.0,42,2,2,5,5,1,9.816428571428574,1
693,0,train,4.0,64,3,5,15,6,0,1.197864583333331,0
694,0,train,5.0,70,2,2,18,7,0,7.774285714285714,1
695,1,train,5.0,32,1,1,6,7,0,5.825624999999999,1
696,1,train,2.0,97,3,3,17,12,0,6.0380559646539,0
697,0,train,5.0,95,6,3,18,6,1,7.455368421052629,1
698,1,train,5.0,57,4,2,11,6,0,5.609210526315788,1
699,0,train,5.0,20,1,0,6,3,0,7.174499999999998,1
700,1,train,5.0,15,0,0,1,3,0,9.306000000000001,1
701,1,train,5.0,11,0,0,2,2,0,5.050909090909091,1
702,0,train,1.0,20,0,0,3,2,0,1.9208333333333343,1
703,1,train,5.0,22,2,1,4,1,0,10.122727272727271,1
704,0,train,5.0,53,1,9,12,7,0,2.4433962264150964,1
705,1,train,5.0,15,1,2,3,1,0,9.620000000000001,1
706,0,train,3.0,24,1,0,6,1,0,3.7650000000000006,0
707,1,train,4.0,23,0,0,5,1,0,5.822173913043478,0
708,0,train,5.0,23,1,3,6,1,0,2.5376086956521746,1
709,1,train,5.0,100,4,4,21,13,0,9.058499999999999,1
710,1,train,3.0,74,2,2,12,6,0,3.3460810810810813,0
711,1,train,4.0,116,6,5,25,10,0,9.025632183908044,0
712,0,train,5.0,15,1,1,1,3,0,8.067999999999998,1
713,0,train,5.0,15,0,1,2,3,0,-1.971,1
714,0,train,4.0,11,0,0,2,5,0,7.439090909090911,0
715,0,train,5.0,98,6,3,15,11,2,8.940204081632654,1
716,1,train,5.0,48,4,4,8,3,1,3.84,1
717,0,train,5.0,129,5,3,32,10,0,5.784518272425252,1
718,1,train,4.0,54,1,3,9,4,0,3.6366666666666667,0
719,0,train,5.0,56,3,1,11,6,0,11.578214285714289,1
720,0,train,5.0,18,2,0,1,0,0,3.0266666666666637,1
721,0,train,5.0,30,0,0,4,8,0,3.200999999999997,1
722,1,train,5.0,46,3,1,12,4,0,4.67217391304348,1
723,1,train,4.0,69,6,3,16,5,0,9.106739130434786,0
724,1,train,5.0,25,2,0,5,3,0,8.779600000000002,1
725,0,train,5.0,116,6,1,22,6,0,6.95442118226601,1
726,0,train,3.0,54,1,3,12,4,0,2.1544444444444437,0
727,1,train,5.0,10,0,1,2,1,0,7.120000000000001,1
728,1,train,5.0,61,3,2,13,5,0,4.262868852459018,1
729,0,train,4.0,53,2,1,14,4,0,4.39047169811321,0
730,1,train,4.0,19,1,0,2,3,0,5.134736842105266,0
731,0,train,2.0,69,6,4,17,7,0,11.572173913043478,0
732,1,train,4.0,105,4,3,21,14,0,7.146857142857144,0
733,0,train,2.0,96,6,6,21,10,0,2.0564583333333317,0
734,1,train,1.0,42,1,2,6,5,1,3.220714285714287,1
735,0,train,5.0,51,5,3,11,2,0,6.09470588235294,1
736,0,train,2.0,89,1,5,17,7,0,15.630299625468169,0
737,0,train,1.0,48,1,0,10,6,0,7.96125,1
738,1,train,5.0,28,2,1,3,5,0,4.936309523809527,1
739,0,train,4.0,122,3,4,22,14,1,9.198142076502734,0
740,1,train,4.0,116,4,4,24,14,0,7.157873563218395,0
741,1,train,5.0,30,0,2,6,2,0,3.9800000000000004,1
742,0,train,5.0,26,3,2,5,1,0,1.5549999999999997,1
743,0,train,4.0,99,1,4,21,7,0,9.737424242424243,0
744,1,train,1.0,16,0,2,6,1,0,12.475000000000001,1
745,1,train,5.0,16,2,0,2,3,0,7.88625,1
746,1,train,5.0,102,5,4,24,8,0,8.343655462184874,1
747,1,train,5.0,53,4,0,10,6,1,7.589716981132078,1
748,1,train,4.0,18,1,0,3,1,0,4.003333333333334,0
749,0,train,2.0,60,1,5,11,10,0,2.468,0
750,0,train,5.0,21,3,1,3,0,0,1.9871428571428567,1
751,1,train,1.0,66,3,3,12,10,0,4.866363636363637,1
752,1,train,5.0,126,12,3,27,12,0,10.152857142857144,1
753,1,train,1.0,111,8,2,20,7,0,7.169189189189186,1
754,1,train,5.0,35,1,3,6,4,0,5.127333333333333,1
755,0,train,4.0,20,0,0,2,2,0,1.5294999999999987,0
756,1,train,5.0,121,6,3,28,10,0,10.607382920110197,1
757,1,train,5.0,117,5,5,20,13,0,9.794358974358975,1
758,0,train,5.0,164,6,2,31,14,0,11.880813008130083,1
759,1,train,5.0,22,0,0,4,2,0,5.90727272727273,1
760,1,train,4.0,41,0,2,8,3,0,6.655772357723578,0
761,1,train,5.0,22,2,0,4,2,0,11.407272727272733,1
762,1,train,4.0,136,8,2,23,21,1,7.26066176470588,0
763,1,train,4.0,47,0,0,7,5,0,4.8884042553191485,0
764,1,train,5.0,30,0,0,4,4,0,5.392999999999997,1
765,1,train,5.0,47,2,2,9,4,0,6.892659574468084,1
766,1,train,5.0,30,3,1,5,3,0,5.067,1
767,1,train,5.0,19,0,0,2,3,0,9.636842105263156,1
768,1,train,3.0,52,3,4,9,6,0,5.812115384615382,0
769,0,train,4.0,70,3,1,15,5,0,3.5124761904761925,0
770,1,train,5.0,13,0,1,3,1,0,1.0115384615384642,1
771,0,train,5.0,237,17,10,55,23,1,6.7439922103213235,1
772,1,train,5.0,108,7,5,20,11,0,7.98,1
773,1,train,5.0,96,1,4,20,10,0,6.818392857142857,1
774,1,train,5.0,44,2,2,9,5,0,5.813787878787878,1
775,1,train,5.0,17,1,0,3,2,0,6.061568627450978,1
776,1,train,5.0,24,2,1,4,1,0,3.6062499999999993,1
777,0,train,1.0,316,10,7,70,26,0,6.6934321058688155,1
778,0,train,5.0,190,4,2,36,14,0,4.855666666666668,1
779,0,train,5.0,12,1,1,1,1,0,1.1950000000000003,1
780,1,train,5.0,15,0,0,2,1,0,9.306000000000001,1
781,0,train,4.0,135,1,1,23,17,1,9.427555555555557,0
782,0,train,3.0,11,0,1,3,0,0,0.7690909090909095,0
783,0,train,2.0,206,6,9,46,24,2,5.933210818307906,0
784,0,train,4.0,109,5,10,25,12,0,9.174220183486234,0
785,1,train,5.0,63,4,1,10,6,0,6.630714285714287,1
786,0,train,5.0,24,1,1,8,1,0,5.17625,1
787,0,train,3.0,64,7,1,12,2,0,6.531197916666663,0
788,0,train,5.0,21,0,0,5,3,0,0.23714285714285666,1
789,1,train,5.0,20,1,0,2,4,0,5.471499999999999,1
790,1,train,5.0,113,9,6,24,13,1,6.89859671302149,1
791,0,train,5.0,25,0,2,3,1,0,8.214400000000001,1
792,0,train,4.0,47,3,1,8,5,0,5.543971631205672,0
793,0,train,5.0,30,1,1,5,0,0,3.183,1
794,1,train,1.0,35,1,2,8,3,0,6.069333333333329,1
795,1,train,4.0,17,0,2,3,2,0,1.3829411764705881,0
796,1,train,5.0,19,2,0,4,0,0,4.431052631578947,1
797,1,train,5.0,75,4,5,14,6,0,7.673200000000001,1
798,1,train,5.0,9,0,0,1,2,0,6.619999999999997,1
799,0,train,4.0,161,3,6,39,10,0,9.495093167701864,0
800,1,train,5.0,66,5,1,11,6,0,6.944545454545455,1
801,0,train,1.0,104,3,2,26,10,1,4.229412393162395,1
802,0,train,5.0,52,3,7,10,3,0,9.051346153846154,1
803,0,train,5.0,93,7,1,23,5,0,2.716048387096773,1
804,0,train,4.0,201,5,3,45,15,1,10.12323383084577,0
805,1,train,5.0,117,9,4,20,10,0,6.5340384615384615,1
806,0,train,5.0,34,1,2,9,2,0,1.9370588235294122,1
807,1,train,2.0,62,4,3,17,6,0,8.12274193548387,0
808,0,train,1.0,21,2,1,6,1,0,0.6414285714285732,1
809,0,train,5.0,23,2,1,5,3,0,0.6289855072463766,1
810,1,train,5.0,17,2,0,4,1,0,5.078823529411764,1
811,1,train,4.0,36,1,2,6,4,0,5.765000000000001,0
812,0,train,3.0,183,18,3,43,15,1,5.4790163934426275,0
813,0,train,5.0,162,7,6,22,15,2,5.742592592592594,1
814,0,train,5.0,22,1,0,4,1,0,1.625454545454545,1
815,1,train,2.0,13,1,0,3,3,0,8.982307692307693,0
816,1,train,4.0,9,0,0,3,3,0,2.4333333333333336,0
817,1,train,3.0,120,6,3,21,20,0,8.744500000000002,0
818,0,train,5.0,78,4,5,18,7,0,3.464505494505495,1
819,0,train,5.0,41,2,1,5,3,0,11.680731707317072,1
820,0,train,5.0,115,10,10,29,5,1,5.150289855072465,1
821,1,train,5.0,30,2,1,8,3,0,6.178000000000001,1
822,0,train,5.0,48,3,2,13,4,1,6.98,1
823,1,train,2.0,85,4,4,19,8,0,12.518666666666668,0
824,1,train,5.0,18,2,0,2,2,0,4.265000000000001,1
825,0,train,5.0,13,0,0,4,1,1,4.996923076923078,1
826,0,train,5.0,64,6,4,10,4,0,5.208281249999999,1
827,1,train,5.0,37,3,2,6,1,0,4.5950450450450475,1
828,1,train,1.0,15,1,0,2,1,0,5.556000000000001,1
829,0,train,5.0,94,7,9,22,8,0,12.024432624113473,1
830,0,train,5.0,21,2,1,2,3,0,2.4800000000000004,1
831,1,train,5.0,59,3,2,14,7,0,5.104322033898306,1
832,1,train,5.0,22,1,1,1,3,0,4.836818181818181,1
833,0,train,4.0,70,2,3,16,6,0,4.9482857142857135,0
834,0,train,5.0,17,1,0,3,0,0,3.845098039215685,1
835,1,train,5.0,73,5,3,13,9,0,6.203196347031962,1
836,1,train,5.0,23,0,3,6,2,0,3.774347826086956,1
837,1,train,5.0,14,0,0,2,3,0,7.774285714285714,1
838,1,train,5.0,19,1,0,3,4,0,4.1431578947368415,1
839,0,train,5.0,31,2,1,5,2,0,7.742903225806451,1
840,0,train,5.0,21,0,0,3,1,0,0.23714285714285666,1
841,0,train,1.0,14,0,0,3,1,0,7.4378571428571405,1
842,0,train,4.0,10,0,2,3,0,0,-2.9160000000000004,0
843,0,train,1.0,90,6,3,20,4,0,7.0376666666666665,1
844,1,train,1.0,123,4,6,29,7,0,6.552621951219514,1
845,1,train,5.0,129,7,2,26,18,0,8.194285714285712,1
846,0,train,5.0,200,9,0,21,10,0,6.3504576923076925,1
847,0,train,3.0,265,1,9,59,19,1,6.696549865229109,0
848,0,train,5.0,199,11,7,41,14,1,10.014838478104807,1
849,0,train,1.0,29,0,1,6,5,0,1.1974137931034505,1
850,1,train,4.0,20,1,1,2,4,0,7.645499999999998,0
851,0,train,5.0,53,1,1,10,9,0,9.353710691823899,1
852,0,train,4.0,17,0,1,3,4,0,4.430588235294117,0
853,1,train,5.0,21,0,1,2,2,0,0.19285714285714306,1
854,0,train,5.0,40,0,0,4,6,0,5.018666666666668,1
855,0,train,5.0,21,2,2,4,1,0,6.7885714285714265,1
856,1,train,5.0,55,3,0,10,9,1,7.967363636363636,1
857,1,train,5.0,30,1,2,6,6,0,5.085000000000001,1
858,1,train,5.0,22,1,0,3,5,0,7.405909090909091,1
859,1,train,4.0,47,2,2,7,6,0,4.186914893617022,0
860,1,train,5.0,38,0,1,6,6,0,5.134736842105266,1
861,1,train,5.0,38,1,2,9,3,0,3.8128947368421073,1
862,0,train,4.0,10,0,2,2,0,0,1.939,0
863,1,train,5.0,57,5,1,11,5,0,6.600789473684209,1
864,1,train,5.0,86,3,4,16,9,0,4.319601328903655,1
865,0,train,4.0,122,9,5,33,5,0,6.154590163934429,0
866,1,train,5.0,35,1,3,6,4,0,4.1853333333333325,1
867,1,train,5.0,22,1,0,3,3,0,4.836818181818181,1
