id,asin,parent_asin,product,price,average_rating,rating_number,title,rating,helpful_vote,verified_purchase,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
93,B07NFK9XST,B0BJY1TQPC,Acer Nitro VG272 Lvbmiipx 27” Full HD (1920 x 1080) Agile-Splendor IPS Gaming Monitor | NVIDIA G-SYNC Compatible | 165Hz Refresh Rate | HDR400 | DCI-P3 90% | 1 x Display Port 1.2 & 2 x HDMI 2.0,,4.6,729,"Great monitor, poor quality control",3,0.0,True,153,10,2,31,12,0,6.568431372549021,0
94,B071JJ8V4S,B07V7QTX5W,"Sceptre 27"" Curved 75Hz LED Monitor C278W-1920R Full HD 1080P HDMI DisplayPort VGA Speakers, Ultra Thin Metal Black, 1800R immersive curvature, 2018,Metallic Black",129.98,4.4,2041,Excellent Moniter,5,0.0,True,8,0,0,2,2,0,3.453333333333333,1
95,B003Y3BJB4,B003Y3BJB4,"ViewSonic VX2239WM 22-Inch (21.5-Inch Vis) Wide 16:9 1920x1080 Full HD Monitor with 2ms Response Time, HDMI Input and Eco Mode - Black",,4.0,32,Very Pleased,5,0.0,True,25,2,1,7,2,0,0.6346666666666678,1
96,B005SEZR0G,B005SEZR0G,AOC E1649FWU 16-Inch 1366 x 768 16 ms LED LCD Monitor,,4.0,1295,Great for devices with no video output option.,4,0.0,True,35,0,0,6,2,1,1.4939047619047585,0
97,B0949KL83T,B0C74VV5T5,"HP 27-inch QHD Gaming with Tilt/Height Adjustment with AMD FreeSync Premium Technology (X27q, 2021 model)",339.99,4.6,1369,"Great monitor, terrible warranty experience.",3,3.0,False,255,14,6,59,15,0,9.185614973262034,0
98,B008RM23ZI,B00BH5W848,"ViewSonic VX2370SMH-LED 23"" IPS 1080p Frameless LED Monitor HDMI, DVI, VGA",,4.3,1415,Five Stars,5,0.0,True,8,0,1,2,1,0,0.2325000000000017,1
99,B08D3Y5PFZ,B0BZ81WVFQ,"AOC C24G1A 24"" Curved Frameless Gaming Monitor, FHD 1920x1080, 1500R, VA, 1ms MPRT, 165Hz (144Hz supported), FreeSync Premium, Height adjustable Black",159.92,4.7,25604,Great monitor!,5,4.0,True,30,2,2,6,4,0,3.8290000000000006,1
100,B07LBM2DCC,B0BY865FJJ,"AOC CU32V3 32"" Super-Curved 4K UHD monitor, 1500R Curved VA, 4ms, 121% sRGB Coverage / 90% DCI-P3, HDMI 2.0/DisplayPort, VESA, Black",329.99,4.4,2766,Great monitor... Change settings!,5,47.0,True,94,2,0,13,4,0,2.7881205673758878,1
101,B01IA9FXAO,B06ZZ3NS5F,LG 32MA68HY-P 32-Inch FHD 1080p IPS Monitor with Display Port and HDMI Inputs,599.99,4.5,1737,Five Stars,5,0.0,True,3,0,0,0,0,0,6.759999999999998,1
102,B095GG31KX,B0B92XN43Q,"InnoView Portable Monitor, 15.8 Inch FHD 1080P USB C HDMI Second External Monitor for Laptop, Desktop, MacBook, Phones, Tablet, PS5/4, Xbox, Switch, Built-in Speaker with Protective Case",149.99,4.5,3485,Great portable monitor,4,0.0,True,81,6,4,16,7,0,5.509999999999998,0
103,B08B7CXWP1,B0BGRMYSS2,"Viotek GNV30CB 30-Inch Curved Gaming Monitor | 144Hz, 2560 x 1080P, 21:9 Ultra-Wide, 4ms (OD) | FreeSync, FPS/RTS & GamePlus | PIP/PBP Multitasking – VESA-Ready",,4.6,2181,Todo funciona a la perfección,5,0.0,True,2,0,0,0,0,0,3.120000000000001,1
104,B07H4KNWX8,B07H4KNWX8,ASUS VN279QL 27in Full HD 1920x1080 DisplayPort HDMI VGA Ergonomic Monitor (Renewed),,4.4,32,Couldn’t ask for more,5,0.0,True,12,0,0,1,4,0,10.0825,1
105,B007HSKSMI,B007HSKSMI,BenQ 24-Inch Gaming Monitor - LED 1080p HD Monitor - 1ms Response Time for Ultra Fast Console Gaming (RL2455HM) (Discontinued by Manufacturer),,4.7,2359,Came with dead pixels out of the box,2,4.0,True,35,1,3,9,4,0,4.9927619047619025,0
106,B08D3Y5PFZ,B0BZ81WVFQ,"AOC C24G1A 24"" Curved Frameless Gaming Monitor, FHD 1920x1080, 1500R, VA, 1ms MPRT, 165Hz (144Hz supported), FreeSync Premium, Height adjustable Black",159.92,4.7,25604,Perfect,5,0.0,True,6,0,0,0,2,0,6.759999999999998,1
107,B08FXZVJH6,B0C92FRC7K,Pixio PX277 Prime 27 inch IPS 165Hz Refresh Rate WQHD 2560 x 1440 Resolution 1ms MPRT Response Time HDR Adaptive Sync Esports Premiere LCD Gaming Monitor,259.99,4.6,1447,Stopped working after changing input once,1,2.0,True,82,6,3,19,7,0,4.14329268292683,1
108,B008RM23ZI,B00BH5W848,"ViewSonic VX2370SMH-LED 23"" IPS 1080p Frameless LED Monitor HDMI, DVI, VGA",,4.3,1415,Great value.  Great performance.,5,1.0,True,22,1,0,4,4,0,5.47909090909091,1
109,B06XYS6Y1J,B06XYS6Y1J,"Acer KA240HQ Abid 23.6"" Full HD (1920 x 1080) Monitor (HDMI, DVI & VGA Ports)",,4.0,113,Five Stars,5,0.0,True,11,1,0,2,3,0,0.16000000000000014,1
110,B0876DBCBX,B0BMQP624X,"LG UltraWide FHD 26-Inch Computer Monitor 26WQ500-B, IPS with HDR 10 Compatibility and AMD FreeSync, Black",116.84,4.6,3833,Great Purchase,5,0.0,True,60,1,0,15,4,0,4.849499999999999,1
111,B0001OJGNW,B0001OJGNW,"NEC LCD1512 15"" LCD Flat Panel Monitor",,5.0,2,Great LCD for a GREAT price!,5,2.0,False,120,4,6,20,16,2,5.655750000000001,1
112,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,nice monitor for dual-display,5,96.0,True,102,3,2,20,8,0,2.369598930481285,1
113,B00006B6WX,B00006B6WX,"ViewSonic VE700 17"" LCD Monitor",,4.0,1,Amazing!!... for that price,4,4.0,False,192,6,6,37,19,1,6.9958664772727275,0
114,B08P9RJ1X7,B08P9RJ1X7,"Samsung 34-inch Class Ultrawide Monitor with 21:9 Wide Screen, S34J552WQNXZA (Renewed)",259.99,4.4,496,Almost A Good Deal,2,0.0,True,30,1,0,5,3,0,6.492000000000001,0
115,B009V8F700,B009V8F700,"AOC i2367Fh 23-Inch IPS Frameless LED-Lit Monitor, Full HD 1080p, 5ms, 50M:1 DCR, VGA/ HDMI, Speakers, Multi Purpose Stand",,4.4,977,The screen looks sophisticated on your desk but the display its self is not super great. The color display is difficult to calib,3,0.0,True,109,4,13,23,9,0,4.352133027522935,0
116,B0845NXCXF,B09JTLQ6GW,"ASUS TUF Gaming 28” 4K 144HZ DSC HDMI 2.1 Gaming Monitor (VG28UQL1A) - UHD (3840 x 2160), Fast IPS, 1ms, Extreme Low Motion Blur Sync, G-SYNC Compatible, FreeSync Premium, Eye Care, DCI-P3 90%,BLACK",599.99,4.5,2561,Great Monitor,5,0.0,True,3,0,0,0,0,0,3.620000000000001,1
117,B01C3BZIIC,B0827F5QDD,"LG 27UD68-W 27-Inch 4K UHD IPS Monitor with FreeSync, Silver/White",,4.3,365,This panel is beyond awesome! I already had an arm to mount it ...,5,0.0,True,132,8,5,29,12,0,6.410389610389615,1
118,B082321Z23,B082321Z23,"Samsung LU32R591CWNXZA-RB 32"" 4K Curved Monitor - Certified Refurbished",299.99,4.1,281,BEST SCREEN I HAVE HAD......,5,0.0,True,34,0,2,5,3,0,6.325588235294116,1
119,B00B2HH7G0,B0B9J2JWSX,"ASUS TUF Gaming 23.8” 1080P Monitor (VG249Q1R) - Full HD, IPS, 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, FreeSync™ Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI",159.99,4.7,6137,Five Stars,5,1.0,True,8,0,0,2,1,0,1.4100000000000001,1
120,B086TX1KF7,B086TX1KF7,Portable Monitor - 15.6 Inch USB-C FHD FreeSync HDR Portable Monitor 91% screen-to-body ratio 1920x1080 USB-C Computer Display with Type-C MiniDP HDMI for Laptop PC Phone Mac Surface Xbox PS4 Switch,,4.6,453,Color accuracy is off; portability is great,4,0.0,True,108,5,4,20,12,0,5.293888888888887,0
121,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,💯,5,0.0,True,1,0,0,1,0,0,12.04,1
122,B001TH7FAG,B001TH7FAG,Dell S2409W 24-Inch LCD Widescreen Monitor (Discontinued by Manufacturer),149.98,4.3,21,works great,5,0.0,False,68,4,6,10,6,1,1.4359663865546217,1
123,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,Good purchase,5,0.0,True,19,0,2,2,4,0,1.07245614035088,1
124,B00N2L5CXO,B07N6Y8ZD8,"Dell S-Series 27-Inch Screen LED-Lit Gaming Monitor (S2719DGF); QHD (2560 x 1440) up to 155 Hz; 16:9; 1ms Response time; HDMI 2.0; DP 1.2; USB; FreeSync; Height Adjust, Tilt, Swivel & Pivot",385.01,4.6,3791,Gaming desktop,3,0.0,True,32,1,2,4,5,0,2.4662500000000023,0
125,B01L73OEOG,B01L73OEOG,"HP 24ea IPS Display- 23.8 inch, White",,4.7,2058,Great Monitor,5,1.0,True,32,3,2,7,4,0,1.2714583333333316,1
126,B00BJSB6AK,B00BJSB6AK,LG Electronics EA63 27EA63V 27-Inch Screen LED-lit Monitor,,3.9,63,"Works great, but good luck getting help from LG when the flimsy stand breaks, and it WILL break",1,10.0,False,190,12,4,32,13,1,5.411797570850201,1
127,B07RGPCQG1,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,At last a readable monitor I can travel with,4,1.0,True,112,7,5,19,7,0,3.8119642857142857,0
128,B07CK4W58Y,B0C33Y9Q9L,"PHILIPS 226E9QDSB 22"" Frameless Monitor, Full HD IPS, FreeSync 75Hz, VESA, 4Yr Advance Replacement Warranty",104.99,4.6,5289,"Buen equipo, peroooo.",5,0.0,True,7,0,0,0,0,0,0.23714285714285666,1
129,B072JBMNDC,B072JBMNDC,"SAMSUNG 32-Inch Widescreen FHD Curved LED Monitor, 1920x1080 Resolution, 16:9 Aspect Ratio, 4ms Response Time, 178 Degrees Viewing Angles, 3,000:1 Static Contrast Ratio, HDMI, Display Port, White",,4.3,185,Lots of Haters,5,0.0,True,114,7,4,29,9,0,6.627067669172931,1
130,B07774L6TT,B077V23PNF,"Sceptre E205W-16003R 20%22 1600x900 up to 75Hz Ultra Thin Frameless LED Monitor 2X HDMI VGA Built-in Speakers & C2G 56783 4K UHD High Speed HDMI Cable (60Hz) with Ethernet for 4K Devices, Black",82.82,4.5,8302,Screen went blank - stop working after 4 months,1,1.0,True,111,7,6,31,4,0,5.423436293436289,1
131,B00KO4518I,B0765YZMVY,Acer G226HQL 21.5-Inch Screen LED Monitor,73.26,4.5,4573,Abnormal Vertical Line,1,0.0,True,221,19,12,54,11,0,7.103484162895928,1
132,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,Excelente producto,5,0.0,True,2,0,0,1,0,0,19.604999999999997,1
133,B078HWBGH5,B0BKTD5MW2,"BenQ EW2780 Gaming Monitor 27"" FHD 1080p | IPS | HDRi | Eye-Care Tech w/ Sensor | TUV Certified | Adaptive Brightness | FreeSync | Tilt Screen | Built-In Speakers | Eye Reminder | HDMI | VESA Ready",209.99,4.5,1632,Item arrived too late. Really bad picture quality.,1,0.0,True,7,0,0,1,2,0,2.255714285714287,1
134,B073VYVX5S,B07ZFJVG8P,Dell Ultrasharp U2718Q 27-Inch 4K IPS Monitor,249.99,4.3,937,Best 4k monitor,5,0.0,True,18,1,0,1,3,1,5.643333333333334,1
135,B09JCQND57,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,Great price for ultra-thin monitor,5,0.0,True,11,0,0,1,3,0,4.809696969696965,1
136,B00KO4518I,B0765YZMVY,Acer G226HQL 21.5-Inch Screen LED Monitor,73.26,4.5,4573,gucci asf maaaaaan,5,0.0,True,2,0,0,0,1,0,5.475000000000001,1
137,B0B6DQT72C,B0BFLFWRS8,KOORUI Portable Monitor 15.6 Inch 1080P FHD Portable Laptop Monitor IPS Second Screen USB-C HDMI Travel Monitor w/Protective Cover & Dual Speakers,99.26,4.3,2931,Its great to have I like it.,5,0.0,True,12,0,0,4,0,0,2.625,1
138,B0199W9UMS,B0199W9UMS,HP Pavilion 27xw 27-Inch Full HD 1080p IPS LED Monitor with VGA and HDMI Ports (V0N26AA#ABA) - White & Silver,,4.7,2320,More windows the better!,4,0.0,True,50,4,0,11,4,0,3.2577999999999996,0
139,B07RGPCQG1,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,Perfect for people who need a dual screen on-the-go!,5,0.0,True,74,8,2,15,7,0,6.4054054054054035,1
140,B011A8FO4W,B011A8FO4W,"NEC EA275UHD-BK 27"" Screen LCD Monitor",,3.0,14,SHARP AS A TACK!!!!!,5,2.0,True,18,0,1,5,2,0,7.456666666666667,1
141,B009H0XQPU,B019G58J2A,Dell S2240M 21.5-Inch Screen LED-lit Monitor,,4.6,715,Great monitors,5,4.0,True,233,20,4,50,22,0,4.404443322393334,1
142,B07BHPZKWP,B07BHPZKWP,"Acer LCD LED Widescreen Monitor 24in Display, 5 ms, Black, Screen, LED G6, 60 Hz (Renewed)",,4.2,26,Best buy,5,0.0,True,2,0,0,0,1,0,7.829999999999998,1
143,B07QPBXVBQ,B0BCXWN364,"Acer KB272HL bix 27"" Full HD (1920 x 1080) Acer Vision Care VA Monitor with Flicker-less, Blue Light Filter and AMD FREESYNC Technology (HDMI & VGA Port),Black",195.68,4.6,1588,"Nice sized , sharp display.",5,0.0,True,29,4,2,8,1,0,-0.6801149425287356,1
144,B004R5SLOG,B004R5SLOG,ASUS ML249H 24-Inch LED Monitor (Black),,3.6,24,Sharpness quality is high,5,0.0,True,34,2,6,5,9,0,11.174117647058821,1
145,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,Great product for price.,4,0.0,True,10,0,0,0,2,0,4.765000000000001,0
146,B001LYPIIS,B001LYPIIS,Asus VH242H 23.6-Inch Full-HD LCD Monitor with Integrated Speakers,215.0,3.6,180,"Similar to other reviews here, worked for two months then died",1,8.0,True,147,10,10,36,6,0,5.604234693877551,1
147,B01BM54U7K,B01BM54U7K,"Dell Ultrasharp U2417HJ 23.8"" Screen LCD Monitor with Wireless Charging Stand, Black",,4.1,59,Four Stars,4,0.0,True,6,0,0,0,2,0,8.259999999999998,0
148,B07V1SQ966,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,"Must-have for WFH, traveling, or other purposes",5,0.0,True,63,3,2,15,6,0,8.420000000000002,1
149,B088HJ4VQK,B0BWQ3443T,"SAMSUNG Odyssey G7 Series 32-Inch WQHD (2560x1440) Gaming Monitor, 240Hz, Curved, 1ms, HDMI, G-Sync, FreeSync Premium Pro (LC32G75TQSNXZA)",549.99,4.4,4231,settings,5,0.0,True,21,0,0,7,2,0,1.807142857142857,1
150,B08XMZYP81,B08XMZYP81,"Acer Nitro QG241Y Pbmiipx 23.8"" Full HD (1920 x 1080) VA Gaming Monitor with AMD FreeSync Premium Technology, Up to 165Hz, 1ms (VRB), HDR10, (1 Display Port 1.2, 1 x HDMI 2.0 & 1.4)",119.99,4.4,154,Good monitor with major ghosting/smearing problem.,3,0.0,True,76,4,3,16,7,0,5.691710526315788,0
151,B07TSQFD7X,B0C6G2BD65,"ASUS Zen Screen 15.6” 1080P Portable Monitor (MB166C) - Full HD, IPS, Type-C External Monitor, USB-Powered, Flicker Free, Anti-Glare Surface, Ultra Slim Travel Monitor For Laptop & Macbook",133.29,4.3,4555,Works well a little heavy though,4,0.0,True,77,6,7,16,5,0,14.886103896103897,0
152,B002SXF4CQ,B002SXF4CQ,HP 17-inch LCD Monitor LA1751G,110.0,3.5,23,Five Stars,5,0.0,True,12,1,0,0,1,0,5.690000000000001,1
153,B07GBY2M8V,B07GBY2M8V,"Dell P2419HC - LED Monitor - Full HD (1080P) - 24""",289.99,4.6,715,Stand is worth the extra cost,5,0.0,True,86,4,3,12,10,0,3.426550387596901,1
154,B07RLZYGTQ,B07RLZYGTQ,"G-STORY 15.6 Inch Ultrathin Touchscreen, FHD 1080P IPS Portable Monitor, NS Direct-Connected/Mini HDMI/Built-in Speakers/HDR/FreeSync/Type-C/60Hz",,3.7,80,"This is the best gift, I've ever had",4,3.0,True,308,17,18,52,23,2,2.9244264069264077,0
155,B08FNW672V,B09QYBP2RK,"SAMSUNG T35F Series 27-Inch FHD 1080p Computer Monitor, 75Hz, IPS Panel, HDMI, VGA (D-Sub), 3-Sided Border-Less, FreeSync (LF27T350FHNXZA)",147.99,4.5,3369,Amazing quality!,5,0.0,True,48,4,2,7,7,0,4.074375,1
156,B001FS1LLI,B001FS1LLI,HP LP2475w 24-inch IPS Widescreen LCD Monitor,90.0,3.1,86,I love it,5,0.0,True,122,4,7,21,13,0,6.38622950819672,1
157,B07TD94TQF,B0C5MVYN7W,"LG UltraGear QHD 27-Inch Gaming Monitor 27GL850-B, Nano IPS 1ms (GtG) with HDR 10 Compatibility and NVIDIA G-SYNC, 144Hz, Black",,4.7,4018,It expensive,5,0.0,True,18,2,0,3,0,0,6.933333333333334,1
158,B07ZLY26FW,B09LCXK4JY,cocopar Portable Monitor – 2022 Upgraded 17.3 Inch IPS HDR 72% sRGB FreeSync USB-C 1080P FHD Eye Care Portable Screen with Type C HDMI Speakers Kickstand for Laptop PC Mac Surface Phone PS5 PS4 Xbox,299.99,4.8,179,Easy to use,5,0.0,True,12,0,0,3,1,0,1.5875000000000021,1
159,B082DNTXJ6,B09YB1WLXP,Viotek GFV22CB Ultra-Compact 22-Inch 144Hz Gaming Monitor | 1080P Full-HD 5ms | G-Sync-Compatible FreeSync FPS/RTS | 2X HDMI 3.5mm DP | Zero-Tolerance Dead Pixel Policy (VESA),,4.6,3319,Best Budget Monitor,5,0.0,True,5,0,0,1,1,0,-1.032,1
160,B015WCV70W,B015WCV70W,"HP Pavilion 22cwa 21.5-Inch Full HD 1080p IPS LED Monitor, Tilt, VGA and HDMI (T4Q59AA) - Black",89.99,4.6,13966,Five Stars,5,0.0,True,2,0,0,0,0,0,5.475000000000001,1
161,B08P531VKB,B08P531VKB,OMEN 27i Monitor,459.0,4.6,58,Great picture quality but poor design,1,2.0,False,72,1,3,21,5,1,5.460416666666667,1
162,B07TSQFD7X,B0C6G2BD65,"ASUS Zen Screen 15.6” 1080P Portable Monitor (MB166C) - Full HD, IPS, Type-C External Monitor, USB-Powered, Flicker Free, Anti-Glare Surface, Ultra Slim Travel Monitor For Laptop & Macbook",133.29,4.3,4555,DOES NOT WORK with iPhones,2,0.0,True,16,0,2,4,1,0,5.41,0
163,B07VFF4TZG,B0C5M41P1D,"ZSCMALLS Portable Monitor 15.6 Inch 1080P FHD USB-C Laptop Monitor HDMI Computer Display HDR IPS Gaming Monitor Smart Cover, Speakers, for Laptop PC MAC Phone PS4/5 Xbox Switch",79.99,4.3,552,Excellent customer service?,3,12.0,True,97,2,1,13,9,0,4.492190721649482,0
164,B07YTNYT11,B07YTNYT11,"AUZAI Portable Monitor 15.6"" Ultra Slim Portable Computer Monitor, FHD IPS Panel & USB-C HDMI, 100% sRGB HDR Monitor, Eye Saver & Flicker Free for Desktop Laptop PC Smartphone Xbox 23 PS4",,4.4,1233,Great for Gaming on both Switch and PC,5,0.0,True,98,6,11,21,6,0,4.8425510204081625,1
165,B000K71SHW,B000K71SHW,"Gateway FPD2485W 24"" Widescreen HD-LCD Flat-Panel Display",,3.0,25,Great S-PVA Monitor,5,1.0,False,256,4,2,48,22,2,5.079492187500001,1
166,B07N5MG9LP,B0C2CR23T1,"BenQ GW2480 Computer Monitor 24"" FHD 1920x1080p | IPS | Eye-Care Tech | Low Blue Light | Anti-Glare | Adaptive Brightness | Tilt Screen | Built-In Speakers | DisplayPort | HDMI | VGA,Black",129.99,4.7,17212,Broken,1,0.0,True,10,1,1,3,1,0,1.939,1
167,B07W6THQQZ,B07W6THQQZ,Lepow Portable Monitor Upgraded 15.6 Inch 1920 x 1080 Full HD IPS Eye Care Second Screen Ultra-Slim Computer Game Display with Mini HDMI Type-C Port Speakers for Laptop PC MAC PS4 Xbox Phone,,4.4,1464,Exactly what I needed!,5,0.0,True,11,1,0,3,2,0,5.050909090909091,1
168,B07H9XP92N,B0C2CQ1NYZ,"BenQ PD3200Q Color Accurate Design Monitor 32"" QHD 1440p | 100% Rec.709 & sRGB | Delta E≤3 | Calibration Report | Pantone | AQCOLOR | HotKey Puck | Ergonomic | Speakers | DisplayPort | HDMI",,4.5,2490,One star.,1,0.0,False,7,2,0,1,0,0,-0.43571428571428683,1
169,B01D3BDXQA,B01D3BDXQA,"SAMSUNG 32 inch CF391 Curved Monitor (LC32F391FWNXZA) - 1080p, Dual Monitor, Laptop Monitor, Monitor Stand/Riser/Mount Compliant, AMD Freesync, Gaming, HDMI, White",,4.5,2351,Product later at left corner became blank,3,0.0,True,9,0,0,3,0,0,4.526666666666664,0
170,B0BC1JK4Z4,B0BYRMDDCP,"ADPOP Portable Monitor 15.6'' FHD 1080P Portable Laptop Monitor USB-C HDMI Gaming Travel Monitor, External Second Screen Extender with Smart Cover&Speakers for laptop/PC/Mac/Phone/PS4/Xbox/Switch",89.99,4.3,139,Great quality,5,0.0,True,13,0,1,4,0,0,1.0223076923076917,1
171,B07N6ZBCVY,B07ZFK44B9,"Sceptre Curved 27"" FHD 1080p 144Hz Gaming LED Monitor Frameless AMD Freesync Premium DisplayPort HDMI Build-in Speakers, Machine Black 2020 (C275B-144RN)",,4.7,4266,Loved it!,5,0.0,True,8,0,0,1,1,0,1.7650000000000006,1
172,B073X5PX7W,B0BFXD8SMP,"Sceptre 27"" Curved 75Hz LED Monitor Full HD 1080P HDMI DisplayPort VGA Speakers, Ultra Thin Brushed Metal, 1800R Immersive Curvature (C275W-1920R)",,4.6,989,"Good monitor, but do experiment with the picture settings.",5,1.0,True,101,5,4,16,9,0,3.582599009900992,1
173,B07SPHL3HF,B09LLDHPDB,"ViewSonic VP3881 38-Inch Premium IPS WQHD+ Curved Ultrawide Monitor with ColorPro 100% sRGB Rec 709, 14-bit 3D LUT, Eye Care, HDR10 Support, USB C, HDMI, USB, DisplayPort for Home and Office",,4.5,272,"Stunning, gorgeous, beautiful.. perfect.",5,0.0,True,26,3,2,8,4,0,1.2034615384615392,1
174,B00305YD4Q,B00305YD4Q,"17"" Gateway FPD1730 720p LCD Monitor (Black)",,4.0,18,Five Stars,5,0.0,True,1,0,0,0,1,0,-2.09,1
175,B09PF7Z1HD,B09PF7Z1HD,"MSI MAG274QRX, 27"" Gaming Monitor, 2560 x 1440 (QHD), Rapid IPS, 1ms, 240Hz, G-Sync Compatible, HDR 400, HDMI, Displayport, USB Type-C, Tilt, Swivel, Height Adjustable, Pivot",510.87,4.4,90,Great Value for Work/Gaming,5,6.0,True,173,10,2,34,13,1,4.145522454424189,1
176,B00V8FAWC2,B00V8FAWC2,LG 25UM57 25-Inch Screen LED-lit Monitor,,4.4,621,However I loved this monitor,4,1.0,True,123,6,1,28,15,0,9.23,0
177,B078GVTD9N,B078GVTD9N,"LG 27UK850-W 27"" 4K UHD IPS Monitor with HDR10 with USB Type-C Connectivity and FreeSync, White",514.99,4.5,2915,"Same settings, different colors.",3,3.0,True,193,15,5,44,10,0,4.515823037066561,0
178,B00A29UX2O,B00A29UX2O,Acer G206HL Bbd 20-Inch Widescreen LCD Monitor,,3.7,90,My bad: I should have confirmed it didnt' have built in speakers first.,4,0.0,True,220,21,3,50,15,0,4.122469696969695,0
179,B07TXM7K4T,B0BWRFG7DV,"Sceptre 30-inch Curved Gaming Monitor 21:9 2560x1080 Ultra Wide/ Slim HDMI DisplayPort up to 200Hz Build-in Speakers, Metal Black (C305B-200UN1)",219.05,4.6,10261,Awful picture.,1,2.0,True,57,4,1,14,4,0,1.3030263157894737,1
180,B07V1SQ966,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,Great monitor!,5,0.0,True,38,2,1,8,6,0,3.399473684210527,1
181,B00NZTKOQI,B07ZFKHTZB,"Dell Computer Ultrasharp U2415 24.0-Inch FHD 1080p Screen LED Monitor, Black",499.0,4.6,2355,Superb Monitor,5,0.0,True,10,0,0,2,1,0,5.707000000000001,1
182,B07GD7H18F,B0BZ81WVFQ,"AOC C24G1A 24"" Curved Frameless Gaming Monitor, FHD 1920x1080, 1500R, VA, 1ms MPRT, 165Hz (144Hz supported), FreeSync Premium, Height adjustable Black",159.92,4.7,25604,Worth the money,5,0.0,False,19,0,0,3,4,0,3.799298245614036,1
183,B08462DXV2,B0C92FRC7K,Pixio PX277 Prime 27 inch IPS 165Hz Refresh Rate WQHD 2560 x 1440 Resolution 1ms MPRT Response Time HDR Adaptive Sync Esports Premiere LCD Gaming Monitor,259.99,4.6,1447,Perform better than its look,4,0.0,True,29,0,0,5,5,0,8.55793103448276,0
184,B07ZLY26FW,B09LCXK4JY,cocopar Portable Monitor – 2022 Upgraded 17.3 Inch IPS HDR 72% sRGB FreeSync USB-C 1080P FHD Eye Care Portable Screen with Type C HDMI Speakers Kickstand for Laptop PC Mac Surface Phone PS5 PS4 Xbox,299.99,4.8,179,No problems,5,0.0,True,46,7,0,10,1,0,4.359927536231886,1
185,B06X9C6XFK,B0BXXS51NG,"AOC I1601FWUX 15.6"" USB-C powered portable monitor, extremely slim, Full HD 1920x1080 IPS, SmartCover, AutoPivot (for devices w/ USB-C DP Alt Mode only)",129.99,4.3,8884,"Very thick and flimsy, not portable, will break",1,0.0,True,64,1,3,11,6,0,4.030781250000004,1
