id,asin,parent_asin,product,price,average_rating,rating_number,rating,title,helpful_vote,verified_purchase,readability_ari,extremity,subjectivity,experiential_detail,positive_affect,negative_affect,uncertainty,category_specificity,internal_consistency,word_count,adjective_ratio,verb_ratio,superlative_ratio,first_person_pronoun_ratio,third_person_pronoun_ratio
66,B001QVLD8A,B001QVLD8A,Samsung 2233SW 21.5-Inch Full HD Widescreen LCD Monitor,,4.0,71,2,Connecting this monitor to a Mac is NOT a good idea,3.0,True,4.607142857142858,0,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.6153846153846154,1.0,314,0.07643312101910828,0.17834394904458598,0.006369426751592357,0.028662420382165606,0.025477707006369428
67,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,5,Buena imagen,0.0,True,3.6779999999999977,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.0,0.0,0.0,0.0,0.0
68,B00B332A9C,B00LM5N4OG,HP Pavilion 25xi 25-Inch Screen LED-Lit Monitor,,4.5,628,5,Five Stars,0.0,True,21.46,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0
69,B072M34RQC,B072M34RQC,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait & Landscape, Tilt, and HDMI & VGA Ports (1KL30AA) - Black",191.53,4.7,25762,5,Good monitor for it's price.,0.0,True,5.7477419354838695,1,0.6,0.2,0.2,0.2,0.0,0.4,0.5,93,0.06451612903225806,0.26881720430107525,0.0,0.021505376344086023,0.043010752688172046
70,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,5,Very bright and clear.,0.0,True,1.755289855072462,1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.75,46,0.13043478260869565,0.15217391304347827,0.0,0.021739130434782608,0.0
71,B00QSUMKYA,B00WMWYUN2,"Sceptre 24 Inch 75Hz 1080p LED Monitor with Build-in Speakers HDMI VGA Ports, New Black 2019 (E248W-1920)",89.98,4.5,2563,5,I bought a Sceptre TV years ago when it was ...,0.0,True,1.2247619047619054,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.75,35,0.05714285714285714,0.2571428571428571,0.0,0.05714285714285714,0.05714285714285714
72,B08FWN57DG,B0B3DL8TC9,cocopar Travel Monitor – Upgraded 15.6 Inch 1080P FHD HDR IPS Ultra Slim USB-C Portable Display with Kickstand Dual Type-C Mini HDMI Dual Speakers for Laptop PC Mac Surface Xbox PS4 Switch,199.99,4.8,1814,5,A Good Monitor for the Price,0.0,True,6.621923076923078,1,0.25,0.0,0.25,0.0,0.0,0.75,0.75,65,0.07692307692307693,0.18461538461538463,0.0,0.06153846153846154,0.015384615384615385
73,B00L3KNOF4,B00L3KNOF4,"Samsung SD850 32"" WQHD (2560x1440) 16:9 Aspect Ratio LED-LitMonitor (LS32D85KTSR/ZA) Titanium Silver/matte Black",,4.4,805,1,Great while it worked. Stopped working after 2 years.,7.0,True,8.469750000000001,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.75,40,0.05,0.2,0.0,0.05,0.075
74,B015WCV70W,B015WCV70W,"HP Pavilion 22cwa 21.5-Inch Full HD 1080p IPS LED Monitor, Tilt, VGA and HDMI (T4Q59AA) - Black",89.99,4.6,13966,5,Five Stars,0.0,True,-0.8633333333333333,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,9,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111
75,B07J4BSM8S,B07J4BSM8S,ASUSPRO C624BQH 24.1” WUXGA 1920 x 1200 IPS DP HDMI DVI VGA Ergonomic Eye Care Monitor,,5.0,5,5,Amazing clarity,0.0,True,6.570499999999999,1,0.75,0.25,0.75,0.0,0.0,0.5,1.0,60,0.16666666666666666,0.21666666666666667,0.016666666666666666,0.08333333333333333,0.03333333333333333
76,B077JBDGRP,B077JBDGRP,"LG Electronics 4K UHD IPS 32"" Screen LCD Monitor (32MU99-W)",,3.3,14,1,Consistent blackouts and sounds outages,1.0,True,6.895098039215686,1,0.375,0.375,0.125,0.25,0.0,0.625,0.75,153,0.08496732026143791,0.1830065359477124,0.006535947712418301,0.0457516339869281,0.006535947712418301
77,B00CMKOVPQ,B00CMKOVPQ,"AOC e2752She 27-Inch Class LED Backlit Monitor with 2 MS Response Time, VGA and 2 HDMI Ports, Earphone Audio port, 1920 x 1080 Resolution Display",,4.2,672,5,Beautiful,0.0,True,-0.3049999999999997,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,6,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
78,B00N2L5CXO,B07N6Y8ZD8,"Dell S-Series 27-Inch Screen LED-Lit Gaming Monitor (S2719DGF); QHD (2560 x 1440) up to 155 Hz; 16:9; 1ms Response time; HDMI 2.0; DP 1.2; USB; FreeSync; Height Adjust, Tilt, Swivel & Pivot",385.01,4.6,3791,5,Butter smooth high fps gaming,4.0,True,5.5690045248868785,1,0.375,0.3125,0.25,0.125,0.0625,0.625,0.75,221,0.08597285067873303,0.17647058823529413,0.004524886877828055,0.04072398190045249,0.03619909502262444
79,B005SNNCEA,B005SNNCEA,Dell U2312HM 23-Inch Screen LED-Lit Monitor (Discontinued by Manufacturer),107.98,4.0,119,5,super colors and easy on the eyes,0.0,True,4.783750000000001,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,24,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0
80,B00B0ARE12,B00B0ARE12,Dell UltraSharp U2913WM 29-Inch Ultra Widescreen LED-Lit Monitor,,3.8,214,1,MAC USERS BEWARE... NO DRIVERS,4.0,True,4.61531914893617,1,0.25,0.0,0.0,0.25,0.0,0.75,1.0,47,0.02127659574468085,0.1702127659574468,0.0,0.0,0.02127659574468085
81,B07YLGH9Q5,B0827FJWP8,"Alienware 120Hz UltraWide Gaming 34 Inch Curved Monitor with WQHD (3440 x 1440) Anti-Glare Display, 2ms Response Time, Nvidia G-Sync, Lunar Light - AW3420DW",828.88,4.6,1460,5,A Solid BIG WIN but with the Right Specs,4.0,True,5.895108156827398,1,0.48,0.4,0.24,0.0,0.0,0.44,1.0,634,0.07097791798107256,0.1750788643533123,0.006309148264984227,0.026813880126182965,0.02996845425867508
82,B08N5GNPS5,B0CHMPBPGL,"MSI QHD Rapid-IPS Gaming Non-Glare Super Narrow Bezel 1ms 2560 x 1440 165Hz Refresh Rate Adjustable Arm G-Sync Compatible 27” Gaming Monitor (Optix MAG274QRF), Black",,4.5,405,5,"Great monitor, skip the HDR",0.0,True,3.7263821138211384,1,0.5,0.25,0.25,0.25,0.0,0.5,0.5,82,0.08536585365853659,0.1951219512195122,0.012195121951219513,0.036585365853658534,0.06097560975609756
83,B095V23PTM,B0B1Y2MYHZ,"Dell Curved Gaming, 34 Inch Curved Monitor with 144Hz Refresh Rate, WQHD (3440 x 1440) Display, Black - S3422DWG",384.99,4.6,4139,4,"Awesome Monitor, but yeah the backlight bleed.",0.0,True,10.473888888888888,0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,1.0,54,0.12962962962962962,0.16666666666666666,0.0,0.05555555555555555,0.037037037037037035
84,B07VFPYRP3,B0BJXDVZHR,"Acer Nitro VG272 Xbmiipx 27"" Full HD (1920 x 1080) IPS AMD Radeon FreeSync and G-SYNC Compatible Gaming Monitor, 240Hz, Up to 0.1ms Response Time, (1 Display & 2 HDMI 2.0 Ports), Black",,4.7,2764,5,Love it,0.0,True,-0.0899999999999998,1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,5,0.2,0.4,0.0,0.0,0.0
85,B00S8W8Z5E,B00WMWYUN2,"Sceptre 24 Inch 75Hz 1080p LED Monitor with Build-in Speakers HDMI VGA Ports, New Black 2019 (E248W-1920)",89.98,4.5,2563,3,Picture quality is great. The sound from the speakers leaves a lot ...,0.0,True,4.487017543859647,0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,38,0.05263157894736842,0.23684210526315788,0.0,0.02631578947368421,0.10526315789473684
86,B07D377Q6D,B07D377Q6D,"AOC G2590FX 25"" Framless Gaming Monitor, FHD 1920x1080, 1ms, 144Hz, G-SYNC Compatible+AdaptiveSync, 96% sRGB, DisplayPort/HDMI/VGA, VESA, 25 inch, Black / Red",,4.6,2882,5,Excellent picture quality.,0.0,True,10.24125,1,0.5,0.0,0.0,0.0,0.0,0.5,0.75,16,0.1875,0.25,0.0,0.0,0.0
87,B07YGZ7C1K,B0BMQ8FCRY,"LG 34WN80C-B UltraWide Monitor 34” 21:9 Curved WQHD (3440 x 1440) IPS Display, USB Type-C (60W PD) , sRGB 99% Color Gamut, 3-Side Virtually Borderless Design, Tilt/Height Adjustable Stand - Black",679.0,4.5,3946,5,Great monitor at discount,2.0,True,5.39211382113821,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,41,0.0975609756097561,0.12195121951219512,0.0,0.024390243902439025,0.024390243902439025
88,B0079XW5JU,B0079XW5JU,"21.5"" Gateway FHX2201QV bmd DVI 1080p Widescreen LED LCD Monitor w/Speakers & HDCP Support (Black)",,4.0,1,4,Missing Base,3.0,True,9.17625,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,40,0.075,0.175,0.0,0.025,0.05
89,B01717TLMM,B07X8YJ3DR,"Dell E2318HR 23"" LED-Backlit Flat Panel LCD Monitor",,4.4,699,5,geat,0.0,True,1.197272727272729,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11,0.2727272727272727,0.2727272727272727,0.0,0.0,0.18181818181818182
90,B00RN08I86,B07YLG3JCK,Acer G257HL bmidx 25-Inch Full HD (1920 x 1080) Widescreen Display,299.99,4.2,134,5,Excellent monitor!,0.0,True,2.799607843137256,1,0.25,0.0,0.25,0.0,0.0,0.75,0.75,34,0.08823529411764706,0.17647058823529413,0.0,0.029411764705882353,0.0
91,B07RGPCQG1,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,1,This is a piece of junk,2.0,True,2.7837500000000013,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,24,0.125,0.20833333333333334,0.0,0.0,0.0
92,B01CX27190,B01CX27190,SAMSUNG LS19F350HNNXZA 19-Inch Slim Design Monitor,,4.2,341,1,One Star,2.0,True,-0.5899999999999999,1,0.0,0.0,0.0,0.0,0.0,1.0,0.75,4,0.0,0.25,0.0,0.0,0.0
93,B07NFK9XST,B0BJY1TQPC,Acer Nitro VG272 Lvbmiipx 27” Full HD (1920 x 1080) Agile-Splendor IPS Gaming Monitor | NVIDIA G-SYNC Compatible | 165Hz Refresh Rate | HDR400 | DCI-P3 90% | 1 x Display Port 1.2 & 2 x HDMI 2.0,,4.6,729,3,"Great monitor, poor quality control",0.0,True,6.568431372549021,0,0.375,0.375,0.25,0.25,0.125,0.75,1.0,153,0.0784313725490196,0.20261437908496732,0.0,0.06535947712418301,0.013071895424836602
94,B071JJ8V4S,B07V7QTX5W,"Sceptre 27"" Curved 75Hz LED Monitor C278W-1920R Full HD 1080P HDMI DisplayPort VGA Speakers, Ultra Thin Metal Black, 1800R immersive curvature, 2018,Metallic Black",129.98,4.4,2041,5,Excellent Moniter,0.0,True,3.453333333333333,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.75,8,0.25,0.25,0.0,0.0,0.0
95,B003Y3BJB4,B003Y3BJB4,"ViewSonic VX2239WM 22-Inch (21.5-Inch Vis) Wide 16:9 1920x1080 Full HD Monitor with 2ms Response Time, HDMI Input and Eco Mode - Black",,4.0,32,5,Very Pleased,0.0,True,0.6346666666666678,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,25,0.08,0.28,0.0,0.08,0.04
96,B005SEZR0G,B005SEZR0G,AOC E1649FWU 16-Inch 1366 x 768 16 ms LED LCD Monitor,,4.0,1295,4,Great for devices with no video output option.,0.0,True,1.4939047619047583,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.75,35,0.05714285714285714,0.17142857142857143,0.02857142857142857,0.0,0.0
97,B0949KL83T,B0C74VV5T5,"HP 27-inch QHD Gaming with Tilt/Height Adjustment with AMD FreeSync Premium Technology (X27q, 2021 model)",339.99,4.6,1369,3,"Great monitor, terrible warranty experience.",3.0,False,9.185614973262034,0,0.5,0.4,0.0,0.5,0.0,0.3,0.5,255,0.058823529411764705,0.23137254901960785,0.0,0.054901960784313725,0.023529411764705882
98,B008RM23ZI,B00BH5W848,"ViewSonic VX2370SMH-LED 23"" IPS 1080p Frameless LED Monitor HDMI, DVI, VGA",,4.3,1415,5,Five Stars,0.0,True,0.2325000000000017,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8,0.125,0.25,0.0,0.0,0.125
99,B08D3Y5PFZ,B0BZ81WVFQ,"AOC C24G1A 24"" Curved Frameless Gaming Monitor, FHD 1920x1080, 1500R, VA, 1ms MPRT, 165Hz (144Hz supported), FreeSync Premium, Height adjustable Black",159.92,4.7,25604,5,Great monitor!,4.0,True,3.8290000000000006,1,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,30,0.13333333333333333,0.2,0.0,0.06666666666666667,0.06666666666666667
100,B07LBM2DCC,B0BY865FJJ,"AOC CU32V3 32"" Super-Curved 4K UHD monitor, 1500R Curved VA, 4ms, 121% sRGB Coverage / 90% DCI-P3, HDMI 2.0/DisplayPort, VESA, Black",329.99,4.4,2766,5,Great monitor... Change settings!,47.0,True,2.788120567375888,1,0.25,0.5,0.25,0.25,0.0,0.75,0.5,94,0.0425531914893617,0.13829787234042554,0.0,0.02127659574468085,0.0
101,B01IA9FXAO,B06ZZ3NS5F,LG 32MA68HY-P 32-Inch FHD 1080p IPS Monitor with Display Port and HDMI Inputs,599.99,4.5,1737,5,Five Stars,0.0,True,6.759999999999998,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0
102,B095GG31KX,B0B92XN43Q,"InnoView Portable Monitor, 15.8 Inch FHD 1080P USB C HDMI Second External Monitor for Laptop, Desktop, MacBook, Phones, Tablet, PS5/4, Xbox, Switch, Built-in Speaker with Protective Case",149.99,4.5,3485,4,Great portable monitor,0.0,True,5.509999999999998,0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,1.0,81,0.08641975308641975,0.19753086419753085,0.0,0.07407407407407407,0.04938271604938271
103,B08B7CXWP1,B0BGRMYSS2,"Viotek GNV30CB 30-Inch Curved Gaming Monitor | 144Hz, 2560 x 1080P, 21:9 Ultra-Wide, 4ms (OD) | FreeSync, FPS/RTS & GamePlus | PIP/PBP Multitasking – VESA-Ready",,4.6,2181,5,Todo funciona a la perfección,0.0,True,3.120000000000001,1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,0.0
104,B07H4KNWX8,B07H4KNWX8,ASUS VN279QL 27in Full HD 1920x1080 DisplayPort HDMI VGA Ergonomic Monitor (Renewed),,4.4,32,5,Couldn’t ask for more,0.0,True,10.0825,1,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,12,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0
105,B007HSKSMI,B007HSKSMI,BenQ 24-Inch Gaming Monitor - LED 1080p HD Monitor - 1ms Response Time for Ultra Fast Console Gaming (RL2455HM) (Discontinued by Manufacturer),,4.7,2359,2,Came with dead pixels out of the box,4.0,True,4.9927619047619025,0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,35,0.11428571428571428,0.2571428571428571,0.0,0.02857142857142857,0.08571428571428572
106,B08D3Y5PFZ,B0BZ81WVFQ,"AOC C24G1A 24"" Curved Frameless Gaming Monitor, FHD 1920x1080, 1500R, VA, 1ms MPRT, 165Hz (144Hz supported), FreeSync Premium, Height adjustable Black",159.92,4.7,25604,5,Perfect,0.0,True,6.759999999999998,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6,0.3333333333333333,0.0,0.0,0.0,0.0
107,B08FXZVJH6,B0C92FRC7K,Pixio PX277 Prime 27 inch IPS 165Hz Refresh Rate WQHD 2560 x 1440 Resolution 1ms MPRT Response Time HDR Adaptive Sync Esports Premiere LCD Gaming Monitor,259.99,4.6,1447,1,Stopped working after changing input once,2.0,True,4.14329268292683,1,0.5,0.3333333333333333,0.0,0.5,0.16666666666666666,0.5,1.0,82,0.08536585365853659,0.23170731707317074,0.0,0.07317073170731707,0.036585365853658534
108,B008RM23ZI,B00BH5W848,"ViewSonic VX2370SMH-LED 23"" IPS 1080p Frameless LED Monitor HDMI, DVI, VGA",,4.3,1415,5,Great value.  Great performance.,1.0,True,5.47909090909091,1,0.5,0.0,0.5,0.0,0.0,0.5,0.75,22,0.18181818181818182,0.18181818181818182,0.0,0.045454545454545456,0.0
109,B06XYS6Y1J,B06XYS6Y1J,"Acer KA240HQ Abid 23.6"" Full HD (1920 x 1080) Monitor (HDMI, DVI & VGA Ports)",,4.0,113,5,Five Stars,0.0,True,0.1600000000000001,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0
110,B0876DBCBX,B0BMQP624X,"LG UltraWide FHD 26-Inch Computer Monitor 26WQ500-B, IPS with HDR 10 Compatibility and AMD FreeSync, Black",116.84,4.6,3833,5,Great Purchase,0.0,True,4.849499999999999,1,0.6,0.2,0.4,0.0,0.0,0.4,1.0,60,0.06666666666666667,0.25,0.0,0.016666666666666666,0.0
111,B0001OJGNW,B0001OJGNW,"NEC LCD1512 15"" LCD Flat Panel Monitor",,5.0,2,5,Great LCD for a GREAT price!,2.0,False,5.655750000000001,1,0.5,0.25,0.375,0.125,0.0,0.625,1.0,120,0.13333333333333333,0.16666666666666666,0.016666666666666666,0.03333333333333333,0.05
112,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,5,nice monitor for dual-display,96.0,True,2.369598930481285,1,0.25,0.25,0.25,0.0,0.25,0.75,0.75,102,0.0784313725490196,0.19607843137254902,0.0,0.029411764705882353,0.0196078431372549
113,B00006B6WX,B00006B6WX,"ViewSonic VE700 17"" LCD Monitor",,4.0,1,4,Amazing!!... for that price,4.0,False,6.9958664772727275,0,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.45454545454545453,1.0,192,0.09895833333333333,0.19270833333333334,0.005208333333333333,0.03125,0.03125
114,B08P9RJ1X7,B08P9RJ1X7,"Samsung 34-inch Class Ultrawide Monitor with 21:9 Wide Screen, S34J552WQNXZA (Renewed)",259.99,4.4,496,2,Almost A Good Deal,0.0,True,6.492000000000001,0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,30,0.1,0.16666666666666666,0.0,0.03333333333333333,0.0
115,B009V8F700,B009V8F700,"AOC i2367Fh 23-Inch IPS Frameless LED-Lit Monitor, Full HD 1080p, 5ms, 50M:1 DCR, VGA/ HDMI, Speakers, Multi Purpose Stand",,4.4,977,3,The screen looks sophisticated on your desk but the display its self is not super great. The color display is difficult to calib,0.0,True,4.352133027522935,0,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.45454545454545453,1.0,109,0.08256880733944955,0.21100917431192662,0.0,0.03669724770642202,0.11926605504587157
116,B0845NXCXF,B09JTLQ6GW,"ASUS TUF Gaming 28” 4K 144HZ DSC HDMI 2.1 Gaming Monitor (VG28UQL1A) - UHD (3840 x 2160), Fast IPS, 1ms, Extreme Low Motion Blur Sync, G-SYNC Compatible, FreeSync Premium, Eye Care, DCI-P3 90%,BLACK",599.99,4.5,2561,5,Great Monitor,0.0,True,3.620000000000001,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0
117,B01C3BZIIC,B0827F5QDD,"LG 27UD68-W 27-Inch 4K UHD IPS Monitor with FreeSync, Silver/White",,4.3,365,5,This panel is beyond awesome! I already had an arm to mount it ...,0.0,True,6.410389610389615,1,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.75,132,0.09090909090909091,0.2196969696969697,0.0,0.06060606060606061,0.03787878787878788
118,B082321Z23,B082321Z23,"Samsung LU32R591CWNXZA-RB 32"" 4K Curved Monitor - Certified Refurbished",299.99,4.1,281,5,BEST SCREEN I HAVE HAD......,0.0,True,6.325588235294116,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34,0.08823529411764706,0.14705882352941177,0.0,0.0,0.058823529411764705
119,B00B2HH7G0,B0B9J2JWSX,"ASUS TUF Gaming 23.8” 1080P Monitor (VG249Q1R) - Full HD, IPS, 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, FreeSync™ Premium, Shadow Boost, VESA Mountable, DisplayPort, HDMI",159.99,4.7,6137,5,Five Stars,1.0,True,1.41,1,1.0,0.0,1.0,0.0,0.0,0.0,0.75,8,0.125,0.25,0.0,0.0,0.0
120,B086TX1KF7,B086TX1KF7,Portable Monitor - 15.6 Inch USB-C FHD FreeSync HDR Portable Monitor 91% screen-to-body ratio 1920x1080 USB-C Computer Display with Type-C MiniDP HDMI for Laptop PC Phone Mac Surface Xbox PS4 Switch,,4.6,453,4,Color accuracy is off; portability is great,0.0,True,5.293888888888887,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.75,108,0.1111111111111111,0.18518518518518517,0.0,0.046296296296296294,0.037037037037037035
121,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,5,💯,0.0,True,12.04,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0
122,B001TH7FAG,B001TH7FAG,Dell S2409W 24-Inch LCD Widescreen Monitor (Discontinued by Manufacturer),149.98,4.3,21,5,works great,0.0,False,1.4359663865546215,1,0.25,0.5,0.25,0.0,0.0,0.5,0.75,68,0.08823529411764706,0.14705882352941177,0.014705882352941176,0.058823529411764705,0.08823529411764706
123,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,5,Good purchase,0.0,True,1.07245614035088,1,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.75,19,0.21052631578947367,0.10526315789473684,0.0,0.0,0.10526315789473684
124,B00N2L5CXO,B07N6Y8ZD8,"Dell S-Series 27-Inch Screen LED-Lit Gaming Monitor (S2719DGF); QHD (2560 x 1440) up to 155 Hz; 16:9; 1ms Response time; HDMI 2.0; DP 1.2; USB; FreeSync; Height Adjust, Tilt, Swivel & Pivot",385.01,4.6,3791,3,Gaming desktop,0.0,True,2.4662500000000023,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.15625,0.125,0.0,0.03125,0.0625
125,B01L73OEOG,B01L73OEOG,"HP 24ea IPS Display- 23.8 inch, White",,4.7,2058,5,Great Monitor,1.0,True,1.2714583333333316,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.75,32,0.125,0.21875,0.0,0.09375,0.0625
126,B00BJSB6AK,B00BJSB6AK,LG Electronics EA63 27EA63V 27-Inch Screen LED-lit Monitor,,3.9,63,1,"Works great, but good luck getting help from LG when the flimsy stand breaks, and it WILL break",10.0,False,5.411797570850201,1,0.625,0.375,0.125,0.625,0.125,0.375,1.0,190,0.06842105263157895,0.16842105263157894,0.005263157894736842,0.06315789473684211,0.021052631578947368
127,B07RGPCQG1,B0BNX9QVXZ,"Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",149.99,4.3,1811,4,At last a readable monitor I can travel with,1.0,True,3.8119642857142857,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,1.0,112,0.0625,0.16964285714285715,0.0,0.0625,0.044642857142857144
128,B07CK4W58Y,B0C33Y9Q9L,"PHILIPS 226E9QDSB 22"" Frameless Monitor, Full HD IPS, FreeSync 75Hz, VESA, 4Yr Advance Replacement Warranty",104.99,4.6,5289,5,"Buen equipo, peroooo.",0.0,True,0.2371428571428566,1,0.0,0.0,0.0,0.0,0.0,1.0,0.25,7,0.0,0.0,0.0,0.0,0.0
129,B072JBMNDC,B072JBMNDC,"SAMSUNG 32-Inch Widescreen FHD Curved LED Monitor, 1920x1080 Resolution, 16:9 Aspect Ratio, 4ms Response Time, 178 Degrees Viewing Angles, 3,000:1 Static Contrast Ratio, HDMI, Display Port, White",,4.3,185,5,Lots of Haters,0.0,True,6.627067669172931,1,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,1.0,114,0.07894736842105263,0.2543859649122807,0.0,0.06140350877192982,0.03508771929824561
130,B07774L6TT,B077V23PNF,"Sceptre E205W-16003R 20%22 1600x900 up to 75Hz Ultra Thin Frameless LED Monitor 2X HDMI VGA Built-in Speakers & C2G 56783 4K UHD High Speed HDMI Cable (60Hz) with Ethernet for 4K Devices, Black",82.82,4.5,8302,1,Screen went blank - stop working after 4 months,1.0,True,5.423436293436289,1,0.4,0.6,0.0,0.2,0.0,0.6,0.5,111,0.036036036036036036,0.27927927927927926,0.0,0.06306306306306306,0.05405405405405406
